Link	Date	Error_Count
https://www.inklingsnews.com/b/2016/05/26/art-about-town/	2016-05-26	0
https://www.inklingsnews.com/b/2016/05/24/argument-erupts-among-seniors-over-requirement-of-ap-testing/	2016-05-24	3
https://www.inklingsnews.com/b/2016/05/23/down-at-the-farmers-market/	2016-05-23	0
https://www.inklingsnews.com/b/2016/05/20/fashion-for-a-cause/	2016-05-20	0
https://www.inklingsnews.com/b/2016/05/19/westport-animal-shelter-advocates-wasa-provides-a-better-future-for-lost-causes/	2016-05-19	11
https://www.inklingsnews.com/b/2016/05/19/james-damico-discusses-return-to-staples/	2016-05-19	3
https://www.inklingsnews.com/b/2016/05/18/more-than-a-play-staples-players-prepares-to-put-on-the-laramie-project-10-years-later/	2016-05-18	3
https://www.inklingsnews.com/b/2016/05/17/from-tears-the-cheers-watching-spring-unfold-before-our-eyes/	2016-05-17	4
https://www.inklingsnews.com/b/2016/05/12/across-the-pond/	2016-05-12	0
https://www.inklingsnews.com/b/2016/05/11/drum-roll-please-for-rebecca-webster/	2016-05-11	0
https://www.inklingsnews.com/b/2016/05/10/developingdowntown/	2016-05-10	4
https://www.inklingsnews.com/b/2016/05/10/mini-maker-faire/	2016-05-10	0
https://www.inklingsnews.com/b/2016/05/10/ms-krikorian-adjusts-to-the-halls-of-staples-with-her-passion-for-english-and-journalism/	2016-05-10	3
https://www.inklingsnews.com/b/2016/05/06/the-show-goes-on-the-trump-phenomenon-is-more-entertaining-and-dangerous-than-trump-himself/	2016-05-06	0
https://www.inklingsnews.com/b/2016/05/04/a-real-life-plastic/	2016-05-04	3
https://www.inklingsnews.com/b/2016/04/29/brynly-marsh-says-goodbye-to-staples-and-hello-to-tanzania/	2016-04-29	5
https://www.inklingsnews.com/b/2016/04/07/a-passing-of-the-reins/	2016-04-07	4
https://www.inklingsnews.com/b/2016/04/06/interview-with-the-class-of-2016s-valedictorian-and-salutatorian/	2016-04-06	0
https://www.inklingsnews.com/b/2016/04/05/burns-consignment-business-building-up-for-prom/	2016-04-05	0
https://www.inklingsnews.com/b/2016/04/04/trashing-the-cafe/	2016-04-04	1
https://www.inklingsnews.com/b/2016/04/04/my-last-meal-at-bobby-qs-a-narrative-experience/	2016-04-04	5
https://www.inklingsnews.com/b/2016/04/01/trend-of-attending-schools-abroad-increases/	2016-04-01	5
https://www.inklingsnews.com/b/2016/04/01/dont-leave-me-best-friends-in-high-school-can-go-to-college-together/	2016-04-01	3
https://www.inklingsnews.com/b/2016/04/01/korus-helps-the-community-one-scarf-at-a-time/	2016-04-01	2
https://www.inklingsnews.com/b/2016/03/31/the-psychology-behind-high-school-relationships/	2016-03-31	0
https://www.inklingsnews.com/b/2016/03/31/22-staples-students-take-off-for-china-this-july/	2016-03-31	6
https://www.inklingsnews.com/b/2016/03/28/trendy-band-t-shirts-cause-controversy/	2016-03-28	4
https://www.inklingsnews.com/b/2016/03/24/james-baldwin-speech-inspires-teachers-to-bring-documentary-to-staples/	2016-03-24	2
https://www.inklingsnews.com/b/2016/03/22/cape-breton-offers-americans-refuge-from-trump/	2016-03-22	3
https://www.inklingsnews.com/b/2016/03/22/pet-instagrams-are-becoming-the-new-fad/	2016-03-22	2
https://www.inklingsnews.com/b/2016/03/22/exercise-replaces-regular-prescriptions/	2016-03-22	3
https://www.inklingsnews.com/b/2016/03/11/fashion-for-a-cause-club-sews-its-way-through-staples/	2016-03-11	1
https://www.inklingsnews.com/b/2016/03/07/i2-strives-to-make-an-impact-in-super-regionals-and-onward/	2016-03-07	3
https://www.inklingsnews.com/b/2016/03/07/generation-z-and-the-usage-of-modern-technology/	2016-03-07	4
https://www.inklingsnews.com/b/2016/03/03/max-itin-displays-his-varied-artistic-talents/	2016-03-03	2
https://www.inklingsnews.com/b/2016/02/26/daniel-trust-foundation-is-making-a-difference-one-scholarship-at-a-time/	2016-02-26	5
https://www.inklingsnews.com/b/2016/02/26/providing-power-through-pencils/	2016-02-26	3
https://www.inklingsnews.com/b/2016/02/14/being-single-on-valentines-day-told-through-gifs/	2016-02-14	2
https://www.inklingsnews.com/b/2016/02/13/meet-the-bean-behind-the-boots/	2016-02-13	2
https://www.inklingsnews.com/b/2016/02/13/many-more-barbie-girls-enter-the-barbie-world/	2016-02-13	2
https://www.inklingsnews.com/b/2016/02/11/seven-ways-to-sleigh-your-next-snow-day/	2016-02-11	3
https://www.inklingsnews.com/b/2016/02/10/how-to-make-the-most-of-your-february-staycation/	2016-02-10	0
https://www.inklingsnews.com/b/2016/02/09/digging-into-students-excitement-for-ecuador/	2016-02-09	2
https://www.inklingsnews.com/b/2016/01/21/brenden-price-thrives-for-greatness/	2016-01-21	5
https://www.inklingsnews.com/b/2016/01/19/a-country-far-away-boasts-a-culture-close-to-home/	2016-01-19	3
https://www.inklingsnews.com/b/2016/01/19/three-ways-to-forge-ahead-through-winter-fitness/	2016-01-19	4
https://www.inklingsnews.com/b/2016/01/19/fanning-flees-sport-norms/	2016-01-19	1
https://www.inklingsnews.com/b/2016/01/08/five-healthy-breakfasts-to-power-your-day/	2016-01-08	1
https://www.inklingsnews.com/b/2016/01/08/zakeer-ahmad-seeks-for-family-across-the-sea/	2016-01-08	2
https://www.inklingsnews.com/b/2016/01/08/humans-of-staples-4/	2016-01-08	1
https://www.inklingsnews.com/b/2016/01/08/students-enjoy-benefits-of-being-regulars-at-the-sandwich-line/	2016-01-08	2
https://www.inklingsnews.com/b/2015/12/23/isabella-corridon-chooses-ballet-over-staples/	2015-12-23	3
https://www.inklingsnews.com/b/2015/12/16/may-the-force-be-with-these-star-wars-fans/	2015-12-16	5
https://www.inklingsnews.com/b/2015/12/15/snow-generates-mixed-reactions/	2015-12-15	4
https://www.inklingsnews.com/b/2015/12/14/top-4-subscription-gifts-that-will-spice-up-the-holidays/	2015-12-14	0
https://www.inklingsnews.com/b/2015/12/14/westport-dresses-up-for-the-holidays/	2015-12-14	0
https://www.inklingsnews.com/b/2015/12/14/westport-farmers-market-bundles-up-for-winter/	2015-12-14	0
https://www.inklingsnews.com/b/2015/12/03/giving-a-big-round-of-applause-for-vig/	2015-12-03	1
https://www.inklingsnews.com/b/2015/12/03/dodging-cops-in-memory-of-chris-lemone/	2015-12-03	5
https://www.inklingsnews.com/b/2015/11/30/the-beauty-we-notice-within-fallen-leaves/	2015-11-30	5
https://www.inklingsnews.com/b/2015/11/29/staples-community-enjoys-classic-thanksgiving-traditions/	2015-11-29	2
https://www.inklingsnews.com/b/2015/11/28/kyle-ratner-flags-down-international-memories/	2015-11-28	0
https://www.inklingsnews.com/b/2015/11/25/giving-thanks-but-no-thanksgiving/	2015-11-25	2
https://www.inklingsnews.com/b/2015/11/16/easily-exiting-nyc-subways-thanks-to-staples-teacher/	2015-11-16	4
https://www.inklingsnews.com/b/2015/11/09/2015-motorcade/	2015-11-09	0
https://www.inklingsnews.com/b/2015/10/27/fall-leaves-burst-with-color/	2015-10-27	1
https://www.inklingsnews.com/b/2015/10/23/speaking-up-proves-to-be-a-powerful-tool-for-students/	2015-10-23	3
https://www.inklingsnews.com/b/2015/10/23/three-seniors-dominate-graduation-early/	2015-10-23	5
https://www.inklingsnews.com/b/2015/10/22/staples-students-help-fight-breast-cancer-at-pink-day-game/	2015-10-22	0
https://www.inklingsnews.com/b/2015/10/19/social-media-promotes-unhealthy-lifestyles/	2015-10-19	4
https://www.inklingsnews.com/b/2015/10/19/the-faces-voices-forgotten-on-the-radio/	2015-10-19	2
https://www.inklingsnews.com/b/2015/10/16/kenji-goto-and-gilli-rozynek-bring-a-flair-of-friendship-to-the-pep-rally/	2015-10-16	2
https://www.inklingsnews.com/b/2015/10/12/new-englanders-gather-for-chowdafest/	2015-10-12	0
https://www.inklingsnews.com/b/2015/10/12/staples-students-rush-to-the-involvement-fair/	2015-10-12	0
https://www.inklingsnews.com/b/2015/10/09/b3-members-volunteer-at-earthplace/	2015-10-09	1
https://www.inklingsnews.com/b/2015/10/06/fair-scores-a-spot-on-varsity-field-hockey/	2015-10-06	2
https://www.inklingsnews.com/b/2015/10/02/phoebes-phriends-color-run/	2015-10-02	0
https://www.inklingsnews.com/b/2015/09/29/wakeman-town-farm-celebrates-harvest-festival/	2015-09-29	3
https://www.inklingsnews.com/b/2015/09/13/humans-of-staples-3/	2015-09-13	6
https://www.inklingsnews.com/b/2015/06/27/teachers-bring-unique-backgrounds-to-staples/	2015-06-27	2
https://www.inklingsnews.com/b/2015/06/27/graduates-reminisce-with-non-traditional-superlatives/	2015-06-27	4
https://www.inklingsnews.com/b/2015/06/27/an-artist-for-the-ages/	2015-06-27	2
https://www.inklingsnews.com/b/2015/06/27/thing-1-and-thing-2/	2015-06-27	3
https://www.inklingsnews.com/b/2015/06/27/one-sibling-two-sibling-students-attend-college-with-older-brothers-and-sisters/	2015-06-27	5
https://www.inklingsnews.com/b/2015/06/27/seniors-savor-final-summer-before-departing-for-college/	2015-06-27	0
https://www.inklingsnews.com/b/2015/06/27/students-explore-post-high-school-possibilities/	2015-06-27	1
https://www.inklingsnews.com/b/2015/06/27/repeating-teachers-reap-strong-professional-relationships/	2015-06-27	4
https://www.inklingsnews.com/b/2015/06/27/egervari-panini-presses-her-way-into-students-hearts/	2015-06-27	3
https://www.inklingsnews.com/b/2015/06/27/hefnaway-runs-off-the-beaten-track/	2015-06-27	0
https://www.inklingsnews.com/b/2015/06/19/new-additions-spark-opinion/	2015-06-19	5
https://www.inklingsnews.com/b/2015/06/15/local-artist-miggs-burroughs-finds-art-in-unexpected-places/	2015-06-15	0
https://www.inklingsnews.com/b/2015/06/12/50316/	2015-06-12	2
https://www.inklingsnews.com/b/2015/06/11/substitute-teacher-inspires-a-fan-club-in-staples-community/	2015-06-11	5
https://www.inklingsnews.com/b/2015/06/11/senior-pranks-change-with-the-times/	2015-06-11	6
https://www.inklingsnews.com/b/2015/06/11/twins-tackle-the-college-process-in-different-ways/	2015-06-11	4
https://www.inklingsnews.com/b/2015/06/11/culture-shock-at-staples-in-the-60s-and-70s/	2015-06-11	0
https://www.inklingsnews.com/b/2015/06/11/through-debate-and-neglect-barons-south-remains-an-oasis-hidden-mansion-golden-shadows-sparks-controversy-in-westport/	2015-06-11	1
https://www.inklingsnews.com/b/2015/06/11/gems-of-nature-in-westport-are-left-unappreciated/	2015-06-11	2
https://www.inklingsnews.com/b/2015/06/11/humans-of-staples-2/	2015-06-11	1
https://www.inklingsnews.com/b/2015/06/11/members-of-staples-community-sport-their-signature-rides/	2015-06-11	3
https://www.inklingsnews.com/b/2015/06/09/the-surprising-history-of-pencils/	2015-06-09	2
https://www.inklingsnews.com/b/2015/06/08/humans-of-staples/	2015-06-08	0
https://www.inklingsnews.com/b/2015/06/05/best-summer-smoothies/	2015-06-05	0
https://www.inklingsnews.com/b/2015/06/04/juniors-party-it-up-at-prom/	2015-06-04	0
https://www.inklingsnews.com/b/2015/06/02/bruce-jenner-transitions-students-to-speak-up-about-gender-dysphoria/	2015-06-02	4
https://www.inklingsnews.com/b/2015/06/02/summer-school-students-scorn-sleep-schedule/	2015-06-02	3
https://www.inklingsnews.com/b/2015/05/28/art-about-town-captures-westport-spirit-with-colorful-fun-and-festivities/	2015-05-28	2
https://www.inklingsnews.com/b/2015/05/26/westport-public-library-welcomes-home-photojournalist-lynsey-addario/	2015-05-26	4
https://www.inklingsnews.com/b/2015/05/22/childhood-dreams-of-driving-become-a-reality/	2015-05-22	1
https://www.inklingsnews.com/b/2015/05/07/greenday-photostory/	2015-05-07	2
https://www.inklingsnews.com/b/2015/05/07/greenday-podcast/	2015-05-07	0
https://www.inklingsnews.com/b/2015/05/03/lyme-disease-walkrun/	2015-05-03	0
https://www.inklingsnews.com/b/2015/04/07/paraprofessionals-prove-essential-to-staples/	2015-04-07	2
https://www.inklingsnews.com/b/2015/04/07/foreign-universities-broaden-cultural-experiences/	2015-04-07	2
https://www.inklingsnews.com/b/2015/04/07/staples-prepares-students-for-college/	2015-04-07	4
https://www.inklingsnews.com/b/2015/04/06/graffiti-leaves-its-mark-on-the-art-world/	2015-04-06	5
https://www.inklingsnews.com/b/2015/04/06/madame-henry-brings-joy-to-the-classroom/	2015-04-06	1
https://www.inklingsnews.com/b/2015/04/06/local-author-inspires-students/	2015-04-06	0
https://www.inklingsnews.com/b/2015/04/06/internship-program-flourishes-into-senior-staple/	2015-04-06	5
https://www.inklingsnews.com/b/2015/04/06/voss-water-sparks-interest-in-staples-students/	2015-04-06	4
https://www.inklingsnews.com/b/2015/04/04/students-reflect-on-past-april-fools-day-pranks/	2015-04-04	2
https://www.inklingsnews.com/b/2015/04/03/students-share-their-plans-for-good-friday/	2015-04-03	1
https://www.inklingsnews.com/b/2015/04/03/quirky-socks-roam-the-halls/	2015-04-03	0
https://www.inklingsnews.com/b/2015/04/02/sticker-covered-computer-cases-its-an-adhesive-trend/	2015-04-02	1
https://www.inklingsnews.com/b/2015/04/02/restaurants-serve-as-portals-to-other-worlds/	2015-04-02	5
https://www.inklingsnews.com/b/2015/04/02/buzkin-breaks-boundaries-in-the-kitchen/	2015-04-02	3
https://www.inklingsnews.com/b/2015/04/02/students-spice-up-their-schedules-with-cooking-classes/	2015-04-02	3
https://www.inklingsnews.com/b/2015/04/02/community-fundraises-for-preschool-with-interactive-event-for-families/	2015-04-02	1
https://www.inklingsnews.com/b/2015/03/27/students-change-climates-for-college/	2015-03-27	2
https://www.inklingsnews.com/b/2015/03/27/snapcash-remains-unpopular-among-students/	2015-03-27	1
https://www.inklingsnews.com/b/2015/03/27/confessions-of-a-binge-watcher/	2015-03-27	3
https://www.inklingsnews.com/b/2015/03/18/finding-roommates-differs-among-colleges-and-students/	2015-03-18	3
https://www.inklingsnews.com/b/2015/03/17/students-share-what-its-like-to-be-double-jointed/	2015-03-17	6
https://www.inklingsnews.com/b/2015/03/17/apple-introduces-the-watch-of-the-future/	2015-03-17	5
https://www.inklingsnews.com/b/2015/03/10/best-buddies-struts-their-stuff-at-fashion-show-fundraiser/	2015-03-10	3
https://www.inklingsnews.com/b/2015/03/10/chinese-lantern-festival-lights-up-the-library/	2015-03-10	1
https://www.inklingsnews.com/b/2015/03/09/jonesing-for-jones/	2015-03-09	5
https://www.inklingsnews.com/b/2015/03/09/gsa-members-find-comfort-in-close-knit-camaraderie/	2015-03-09	4
https://www.inklingsnews.com/b/2015/03/09/getting-up-close-and-rowdy-with-humans-of-staples-timi-kolade/	2015-03-09	2
https://www.inklingsnews.com/b/2015/03/09/volunteers-evoke-smiles-at-carver-center/	2015-03-09	0
https://www.inklingsnews.com/b/2015/03/09/the-true-identity-crisis/	2015-03-09	6
https://www.inklingsnews.com/b/2015/03/09/cost-of-fitting-in-at-staples/	2015-03-09	3
https://www.inklingsnews.com/b/2015/03/09/eighth-grader-carter-teplica-19-adds-to-a-mathematical-world/	2015-03-09	4
https://www.inklingsnews.com/b/2015/03/09/staples-students-create-a-defined-culture/	2015-03-09	4
https://www.inklingsnews.com/b/2015/03/09/staples-spirit-remains-rock-steady/	2015-03-09	4
https://www.inklingsnews.com/b/2015/03/07/best-buddies-dedicates-month-to-ending-a-word/	2015-03-07	5
https://www.inklingsnews.com/b/2015/02/23/students-indulge-in-a-love-hate-relationship-with-valentines-day/	2015-02-23	1
https://www.inklingsnews.com/b/2015/02/16/students-become-emts-in-order-to-save-lives/	2015-02-16	2
https://www.inklingsnews.com/b/2015/02/16/48606/	2015-02-16	6
https://www.inklingsnews.com/b/2015/02/16/parkour-the-sport-that-has-no-boundaries/	2015-02-16	0
https://www.inklingsnews.com/b/2015/02/16/staples-students-take-care-of-business-in-new-club/	2015-02-16	4
https://www.inklingsnews.com/b/2015/02/16/local-businesses-prove-that-it-really-is-all-in-the-family/	2015-02-16	3
https://www.inklingsnews.com/b/2015/02/16/best-buddies-takes-to-the-ice-2/	2015-02-16	3
https://www.inklingsnews.com/b/2015/02/16/robotics-battles-to-the-technological-top/	2015-02-16	0
https://www.inklingsnews.com/b/2015/02/16/wong-rolls-with-the-punches-from-the-science-wing-to-china/	2015-02-16	4
https://www.inklingsnews.com/b/2015/02/16/humans-of-staples-rachel-beck-embraces-lifes-constant-uncertainties/	2015-02-16	1
https://www.inklingsnews.com/b/2015/02/16/some-couples-prove-that-young-love-can-last/	2015-02-16	5
https://www.inklingsnews.com/b/2015/02/16/students-dont-play-it-safe-in-game/	2015-02-16	2
https://www.inklingsnews.com/b/2015/02/13/westport-arts-center-paints-a-picture-of-the-perfect-teen-council/	2015-02-13	3
https://www.inklingsnews.com/b/2015/02/13/students-train-for-tryouts/	2015-02-13	1
https://www.inklingsnews.com/b/2015/02/10/students-discover-the-nooks-and-crannies-of-the-westport-public-library/	2015-02-10	2
https://www.inklingsnews.com/b/2015/02/05/staples-student-receives-an-award-for-saving-a-life/	2015-02-05	6
https://www.inklingsnews.com/b/2015/02/02/snapchat-update-snatches-away-best-friends/	2015-02-02	0
https://www.inklingsnews.com/b/2015/02/02/teens-rediscover-the-westport-arts-center/	2015-02-02	0
https://www.inklingsnews.com/b/2015/02/02/punxsutawney-phil-emerges-for-his-yearly-spring-predictions/	2015-02-02	2
https://www.inklingsnews.com/b/2015/01/28/dreaming-of-juno/	2015-01-28	1
https://www.inklingsnews.com/b/2015/01/21/how-much-do-you-know-about-that-water-bottle/	2015-01-21	2
https://www.inklingsnews.com/b/2015/01/14/48246/	2015-01-14	0
https://www.inklingsnews.com/b/2015/01/14/humans-of-staples-shannon-cardoza/	2015-01-14	1
https://www.inklingsnews.com/b/2015/01/13/winter-weather-is-met-with-varying-degrees-of-excitement/	2015-01-13	0
https://www.inklingsnews.com/b/2015/01/11/students-talk-midterms/	2015-01-11	3
https://www.inklingsnews.com/b/2015/01/09/make-every-day-a-holiday-not-just-christmas/	2015-01-09	1
https://www.inklingsnews.com/b/2015/01/09/freshmen-have-a-falling-out-with-facebook/	2015-01-09	4
https://www.inklingsnews.com/b/2015/01/09/cook-helps-and-heals-student-body/	2015-01-09	3
https://www.inklingsnews.com/b/2015/01/09/bloggers-tumble-their-way-toward-self-expression/	2015-01-09	3
https://www.inklingsnews.com/b/2015/01/09/birthday-parties-grow-up-too/	2015-01-09	5
https://www.inklingsnews.com/b/2015/01/09/pop-in-with-papp/	2015-01-09	6
https://www.inklingsnews.com/b/2015/01/09/relive-the-not-so-fresh-moments-of-freshman-year/	2015-01-09	5
https://www.inklingsnews.com/b/2015/01/09/staples-finest-principal-leaves-lasting-legacy/	2015-01-09	6
https://www.inklingsnews.com/b/2015/01/09/students-uncover-history-of-westport/	2015-01-09	2
https://www.inklingsnews.com/b/2015/01/09/uman-of-staples/	2015-01-09	3
https://www.inklingsnews.com/b/2015/01/09/whats-on-your-screen/	2015-01-09	3
https://www.inklingsnews.com/b/2015/01/08/stressed-students-return-to-school/	2015-01-08	3
https://www.inklingsnews.com/b/2015/01/07/early-morning-gym-leaves-students-more-awake-than-ever-before/	2015-01-07	4
https://www.inklingsnews.com/b/2015/01/06/how-i-wish-to-be-rockin-steady/	2015-01-06	6
https://www.inklingsnews.com/b/2014/12/23/hanukkah-officially-kicks-off/	2014-12-23	5
https://www.inklingsnews.com/b/2014/12/22/holiday-break-excites-staples/	2014-12-22	2
https://www.inklingsnews.com/b/2014/12/18/local-businesses-spread-holiday-cheer-on-main-street/	2014-12-18	0
https://www.inklingsnews.com/b/2014/12/18/westportweston-ymca-gymnastics-dance-the-night-away/	2014-12-18	4
https://www.inklingsnews.com/b/2014/12/16/students-mull-over-the-future-of-the-old-ymca/	2014-12-16	1
https://www.inklingsnews.com/b/2014/12/16/alpacas-settle-in-at-wtf-wtf/	2014-12-16	0
https://www.inklingsnews.com/b/2014/12/10/the-land-of-the-sweets-comes-to-westport/	2014-12-10	4
https://www.inklingsnews.com/b/2014/12/10/how-to-win-secret-santa-this-holiday-season/	2014-12-10	1
https://www.inklingsnews.com/b/2014/12/09/quirky-college-majors-intrigue-staples-students/	2014-12-09	6
https://www.inklingsnews.com/b/2014/12/09/who-are-you/	2014-12-09	6
https://www.inklingsnews.com/b/2014/12/09/a-capella-club-brings-glee-to-students/	2014-12-09	1
https://www.inklingsnews.com/b/2014/12/08/clubs-bring-foreign-education-to-staples/	2014-12-08	2
https://www.inklingsnews.com/b/2014/12/05/sam-kann-revives-the-lost-art-of-circus/	2014-12-05	6
https://www.inklingsnews.com/b/2014/12/05/humans-of-staples-jack-whitten-grins-and-violins-his-way-through-staples/	2014-12-05	2
https://www.inklingsnews.com/b/2014/12/05/students-drive-through-the-snow-skidding-all-the-way/	2014-12-05	6
https://www.inklingsnews.com/b/2014/12/05/diamond-proves-to-be-an-electronic-gem/	2014-12-05	3
https://www.inklingsnews.com/b/2014/12/04/turkey-trot-gives-westporters-an-excuse-to-eat/	2014-12-04	4
https://www.inklingsnews.com/b/2014/12/03/westport-flocks-to-the-turkey-trot/	2014-12-03	0
https://www.inklingsnews.com/b/2014/12/01/staples-students-give-thanks/	2014-12-01	0
https://www.inklingsnews.com/b/2014/12/01/a-taste-of-new-cafeteria-food/	2014-12-01	2
https://www.inklingsnews.com/b/2014/11/30/byrne-uses-snapchat-to-actually-tell-a-story/	2014-11-30	2
https://www.inklingsnews.com/b/2014/11/30/shopping-frenzies-follow-thanksgiving/	2014-11-30	3
https://www.inklingsnews.com/b/2014/11/26/staples-shares-what-they-are-thankful-for/	2014-11-26	1
https://www.inklingsnews.com/b/2014/11/24/students-prepare-for-a-pinterest-ing-holiday-season/	2014-11-24	2
https://www.inklingsnews.com/b/2014/11/24/phoebe-and-phriends-strive-in-phundraising/	2014-11-24	4
https://www.inklingsnews.com/b/2014/11/24/skating-at-longshore-slides-into-westporters-weekend-plans/	2014-11-24	1
https://www.inklingsnews.com/b/2014/11/23/to-skip-or-not-to-skip/	2014-11-23	2
https://www.inklingsnews.com/b/2014/11/23/some-students-feel-pressure-to-take-physics/	2014-11-23	0
https://www.inklingsnews.com/b/2014/11/23/singapore-students-visit-staples/	2014-11-23	2
https://www.inklingsnews.com/b/2014/11/22/look-beyond-wicked/	2014-11-22	5
https://www.inklingsnews.com/b/2014/11/12/child-study-system-creates-a-personal-bridge-between-preschool-and-high-school/	2014-11-12	2
https://www.inklingsnews.com/b/2014/11/11/best-buddies-picks-prize-pumpkins/	2014-11-11	3
https://www.inklingsnews.com/b/2014/11/11/traditions-are-the-stuffing-of-thanksgiving/	2014-11-11	2
https://www.inklingsnews.com/b/2014/11/11/make-the-high-school-years-count/	2014-11-11	1
https://www.inklingsnews.com/b/2014/11/11/kick-the-bucket-list/	2014-11-11	5
https://www.inklingsnews.com/b/2014/11/10/students-smile-in-real-life-and-over-text/	2014-11-10	1
https://www.inklingsnews.com/b/2014/11/10/meet-bri-rotella-a-bright-face-in-the-hallway/	2014-11-10	2
https://www.inklingsnews.com/b/2014/11/10/students-grapple-with-academic-stigmas-and-attitudes/	2014-11-10	5
https://www.inklingsnews.com/b/2014/11/10/eskell-etches-life-lessons-through-art/	2014-11-10	1
https://www.inklingsnews.com/b/2014/11/10/youtube-quiets-quizlet-and-flings-aside-flashcards/	2014-11-10	2
https://www.inklingsnews.com/b/2014/10/30/guys-fashion-gets-a-splash-of-frat/	2014-10-30	3
https://www.inklingsnews.com/b/2014/10/30/boys-baffled-by-rompers/	2014-10-30	5
https://www.inklingsnews.com/b/2014/10/30/fashion-icons-strut-the-halls/	2014-10-30	2
https://www.inklingsnews.com/b/2014/10/28/students-stitch-in-sewing-studio/	2014-10-28	0
https://www.inklingsnews.com/b/2014/10/28/halloween-costumes-are-pumpkin-up-the-party/	2014-10-28	0
https://www.inklingsnews.com/b/2014/10/28/the-mustache-is-a-must-have/	2014-10-28	2
https://www.inklingsnews.com/b/2014/10/26/the-ongoing-clash-between-google-docs-and-microsoft-word/	2014-10-26	4
https://www.inklingsnews.com/b/2014/10/26/a-neat-new-restaurant-joins-downtown-delight/	2014-10-26	1
https://www.inklingsnews.com/b/2014/10/24/one-of-these-days-scheduled-to-showcase-at-toquet-hall/	2014-10-24	4
https://www.inklingsnews.com/b/2014/10/21/new-ymca-lacks-gymnastics/	2014-10-21	5
https://www.inklingsnews.com/b/2014/10/20/harvesting-pumpkins-potential/	2014-10-20	4
https://www.inklingsnews.com/b/2014/10/10/boybands-will-never-say-bye-bye-bye/	2014-10-10	5
https://www.inklingsnews.com/b/2014/10/10/parents-and-teachers-are-super-too/	2014-10-10	3
https://www.inklingsnews.com/b/2014/10/10/all-star-driving-races-past-dmv-to-claim-student-drivers-favor/	2014-10-10	2
https://www.inklingsnews.com/b/2014/10/10/yik-yak-graduates-to-college/	2014-10-10	1
https://www.inklingsnews.com/b/2014/10/10/not-just-for-book-lovers-westport-library-hosts-a-variety-of-programs-for-students/	2014-10-10	4
https://www.inklingsnews.com/b/2014/10/10/branch-out-into-autumn-branch-out-into-autumn/	2014-10-10	2
https://www.inklingsnews.com/b/2014/10/10/nelson-swaps-patrolling-streets-for-protecting-shs/	2014-10-10	0
https://www.inklingsnews.com/b/2014/10/10/staples-teens-cash-in-on-workforce-experience/	2014-10-10	3
https://www.inklingsnews.com/b/2014/10/10/superfans-dominate/	2014-10-10	1
https://www.inklingsnews.com/b/2014/10/10/staples-students-put-their-cinematic-talents-into-action/	2014-10-10	4
https://www.inklingsnews.com/b/2014/10/10/alternative-fantasy-leagues-are-for-real-at-staples/	2014-10-10	1
https://www.inklingsnews.com/b/2014/10/10/superfans-are-everywhere-2/	2014-10-10	3
https://www.inklingsnews.com/b/2014/10/06/students-struggle-to-read-for-fun/	2014-10-06	4
https://www.inklingsnews.com/b/2014/10/06/the-one-with-the-pop-up-coffee-shop/	2014-10-06	6
https://www.inklingsnews.com/b/2014/10/01/students-celebrate-spirit-week-in-style/	2014-10-01	0
https://www.inklingsnews.com/b/2014/10/01/freshman-with-senior-siblings-are-one-step-ahead/	2014-10-01	3
https://www.inklingsnews.com/b/2014/09/22/westport-says-farewell-to-summer/	2014-09-22	0
https://www.inklingsnews.com/b/2014/09/19/top-five-differences-between-middle-school-and-high-school/	2014-09-19	2
https://www.inklingsnews.com/b/2014/09/19/piano-class-teaches-playing-in-key/	2014-09-19	6
https://www.inklingsnews.com/b/2014/09/19/with-promise-of-fresh-start-freshmen-expectations-for-cafeteria-food-skyrocket/	2014-09-19	2
https://www.inklingsnews.com/b/2014/09/19/nerdfighters-club-decreases-world-suck/	2014-09-19	3
https://www.inklingsnews.com/b/2014/09/19/artsy-ap-students-sketch-portrait-of-a-young-class/	2014-09-19	2
https://www.inklingsnews.com/b/2014/09/19/common-application-isnt-so-common/	2014-09-19	3
https://www.inklingsnews.com/b/2014/09/19/students-raid-the-other-staples-for-the-most-stylish-school-supplies/	2014-09-19	2
https://www.inklingsnews.com/b/2014/09/19/visual-literacy-puts-the-pow-in-english-course/	2014-09-19	0
https://www.inklingsnews.com/b/2014/09/19/little-leaguers-hit-the-big-league/	2014-09-19	0
https://www.inklingsnews.com/b/2014/09/19/the-times-are-a-changin-but-boutiques-are-here-to-stay/	2014-09-19	2
https://www.inklingsnews.com/b/2014/09/19/all-aboard-wps-all-aboard-choo-choo/	2014-09-19	1
https://www.inklingsnews.com/b/2014/09/19/students-fold-and-crease-their-stresses-away/	2014-09-19	1
https://www.inklingsnews.com/b/2014/09/19/cardio-for-a-cure-colorflash-5k-to-raise-awareness-for-pediatric-cancer/	2014-09-19	1
https://www.inklingsnews.com/b/2014/09/19/placement-of-bilingual-students-in-ap-world-language-courses-provokes-controversy/	2014-09-19	1
https://www.inklingsnews.com/b/2014/09/19/senior-girls-string-and-bead-together-stunningly-successful-jewelry-businesses/	2014-09-19	4
https://www.inklingsnews.com/b/2014/09/18/students-can-visit-120-colleges-without-leaving-staples/	2014-09-18	1
https://www.inklingsnews.com/b/2014/09/17/staples-vogues-its-way-into-new-yorks-fashion-week/	2014-09-17	3
